iter	Weibull_scale_IR(1.1)	Weibull_scale_IR(1.2)	Weibull_scale_SR(2.1)	Weibull_scale_SR(2.2)	Weibull_scale_ER(3.1)	Weibull_slope_ER(3.1)	Weibull_scale_ER(3.2)	Weibull_slope_ER(3.2)	LnPrior	LnData	LnPosterior
731	0.153201	0.189867	2.39154	3.20062	3.1306	1.67949	3.47543	1.53156	-1.271388e+001	-1.263091e+002	-1.390230e+002
732	0.153201	0.188924	2.39154	3.20062	3.1306	1.67949	3.24035	1.53156	-1.271388e+001	-1.263269e+002	-1.390408e+002
733	0.153201	0.146105	2.39154	3.20062	3.1306	1.67949	3.24035	1.79227	-1.271388e+001	-1.274816e+002	-1.401955e+002
734	0.153201	0.146105	2.39154	3.20062	3.1306	1.67949	2.80269	1.84685	-1.271388e+001	-1.264342e+002	-1.391481e+002
735	0.153201	0.146105	2.69849	3.20062	3.1306	1.67949	2.80269	1.84685	-1.271388e+001	-1.251066e+002	-1.378205e+002
736	0.153201	0.146105	2.69849	2.89995	3.1306	1.67949	2.80269	1.84685	-1.271388e+001	-1.251272e+002	-1.378411e+002
737	0.153201	0.146105	2.69849	2.89995	2.77677	1.77506	2.76732	1.84685	-1.271388e+001	-1.238671e+002	-1.365810e+002
738	0.153201	0.14659	2.6892	2.89995	2.77677	1.77506	2.76732	1.86288	-1.271388e+001	-1.236704e+002	-1.363842e+002
739	0.153201	0.176549	2.98985	3.56323	2.77677	1.77506	2.97645	1.86288	-1.271388e+001	-1.239218e+002	-1.366357e+002
740	0.153201	0.176549	2.79446	3.56323	2.77677	1.77506	2.80378	1.86288	-1.271388e+001	-1.237147e+002	-1.364286e+002
741	0.153201	0.176549	3.10874	3.45743	2.77677	1.77506	2.80378	1.86288	-1.271388e+001	-1.241760e+002	-1.368899e+002
742	0.153201	0.171776	2.58688	3.45743	2.77677	1.77506	2.80378	1.77731	-1.271388e+001	-1.240187e+002	-1.367326e+002
743	0.153201	0.171776	2.90826	2.65825	2.77677	1.77506	3.1388	1.77731	-1.271388e+001	-1.231264e+002	-1.358403e+002
744	0.153201	0.171776	2.82298	2.65825	2.77677	1.67431	3.1388	1.5888	-1.271388e+001	-1.240786e+002	-1.367925e+002
745	0.153201	0.171776	2.82298	2.70788	2.77677	1.67431	3.1388	1.5888	-1.271388e+001	-1.237250e+002	-1.364389e+002
746	0.153201	0.171776	2.82298	2.70788	2.77677	1.67431	3.1388	1.5888	-1.271388e+001	-1.237250e+002	-1.364389e+002
747	0.153201	0.171776	2.7518	2.93013	2.77677	1.67431	3.1388	1.5888	-1.271388e+001	-1.227034e+002	-1.354172e+002
748	0.153201	0.171776	2.80912	3.05389	2.9091	1.67431	3.1388	1.70752	-1.271388e+001	-1.212065e+002	-1.339204e+002
749	0.172533	0.153472	2.80912	3.05389	2.9091	1.67431	3.1388	1.71199	-1.271388e+001	-1.218405e+002	-1.345544e+002
750	0.187885	0.153472	2.80912	3.05389	2.74657	1.67431	3.1388	1.71199	-1.271388e+001	-1.236065e+002	-1.363204e+002
751	0.187885	0.153472	2.80912	2.66287	2.74657	1.67431	2.86871	1.71199	-1.271388e+001	-1.265439e+002	-1.392578e+002
752	0.187885	0.16532	2.6157	2.66287	2.74657	1.67431	2.86871	1.64238	-1.271388e+001	-1.275001e+002	-1.402140e+002
753	0.187885	0.16532	2.6157	2.66287	2.74657	1.67431	3.10488	1.64238	-1.271388e+001	-1.248915e+002	-1.376053e+002
754	0.187885	0.16532	2.6157	2.66287	2.74657	1.67431	3.10488	1.64238	-1.271388e+001	-1.248915e+002	-1.376053e+002
755	0.187885	0.16693	2.6157	2.70426	2.74657	1.75752	3.06216	1.64238	-1.271388e+001	-1.241396e+002	-1.368535e+002
756	0.187885	0.16693	2.6157	2.70426	2.74657	1.75752	3.06216	1.70009	-1.271388e+001	-1.235449e+002	-1.362588e+002
757	0.187885	0.16693	2.57678	2.70426	2.74657	1.75752	3.06216	1.70009	-1.271388e+001	-1.236665e+002	-1.363804e+002
758	0.187885	0.16693	2.57678	2.70426	2.74657	1.75752	3.0639	1.68236	-1.271388e+001	-1.237958e+002	-1.365096e+002
759	0.187885	0.16693	2.57678	2.70426	2.74657	1.75752	3.06305	1.66896	-1.271388e+001	-1.239290e+002	-1.366428e+002
760	0.187885	0.16693	2.57678	2.70426	2.74657	1.75752	3.06305	1.66896	-1.271388e+001	-1.239290e+002	-1.366428e+002
761	0.187885	0.16693	2.84241	2.81189	2.74657	1.75752	3.06305	1.66896	-1.271388e+001	-1.231286e+002	-1.358425e+002
762	0.187885	0.16693	3.0579	2.81189	2.74657	1.66598	3.25775	1.66896	-1.271388e+001	-1.247198e+002	-1.374337e+002
763	0.187885	0.16693	3.0579	2.81189	2.74657	1.66725	3.25775	1.66896	-1.271388e+001	-1.247035e+002	-1.374173e+002
764	0.187885	0.16693	2.67209	2.81189	2.74657	1.66725	3.25775	1.66896	-1.271388e+001	-1.238488e+002	-1.365627e+002
765	0.192306	0.16693	2.67209	2.81189	2.74657	1.66725	3.01192	1.89172	-1.271388e+001	-1.247236e+002	-1.374375e+002
766	0.192306	0.16693	2.67209	2.81189	2.74657	1.66725	3.11607	1.89172	-1.271388e+001	-1.260265e+002	-1.387404e+002
767	0.192306	0.16693	2.67209	2.81189	2.74657	1.88044	3.11607	1.88551	-1.271388e+001	-1.254355e+002	-1.381494e+002
768	0.192306	0.16693	2.67209	3.08835	2.74657	1.88044	3.11607	1.78736	-1.271388e+001	-1.233243e+002	-1.360382e+002
769	0.192306	0.16693	2.32128	3.421	2.74657	1.88044	2.94427	1.78736	-1.271388e+001	-1.260611e+002	-1.387749e+002
770	0.154167	0.16693	2.69271	3.421	2.74657	1.88044	3.10621	1.69499	-1.271388e+001	-1.226127e+002	-1.353266e+002
771	0.154167	0.172031	2.69271	2.98077	2.87845	1.88044	2.99354	1.69499	-1.271388e+001	-1.233096e+002	-1.360235e+002
772	0.154167	0.172031	2.95435	3.1439	2.87845	1.88044	2.99354	1.69499	-1.271388e+001	-1.237234e+002	-1.364373e+002
773	0.154167	0.149333	3.18865	3.1439	2.87845	1.77181	2.99354	1.71072	-1.271388e+001	-1.246144e+002	-1.373283e+002
774	0.154167	0.149333	3.18865	3.1439	2.87845	1.77181	3.09991	1.68867	-1.271388e+001	-1.243649e+002	-1.370788e+002
775	0.154167	0.149333	3.18865	3.05694	2.87845	1.77181	3.09991	1.66494	-1.271388e+001	-1.244597e+002	-1.371736e+002
776	0.154167	0.174491	2.37974	3.05694	2.87845	1.77181	3.09991	1.76038	-1.271388e+001	-1.227710e+002	-1.354848e+002
777	0.154167	0.174491	2.64144	3.05694	2.87845	1.77181	3.04761	1.76038	-1.271388e+001	-1.213268e+002	-1.340407e+002
778	0.16695	0.174491	2.64144	3.25231	2.87845	1.77181	3.04761	1.76038	-1.271388e+001	-1.214375e+002	-1.341513e+002
779	0.16695	0.152969	2.63695	3.25231	2.87845	1.77181	2.90473	1.73399	-1.271388e+001	-1.230778e+002	-1.357916e+002
780	0.16695	0.174336	2.63695	3.25231	2.78607	1.81102	2.90473	1.90324	-1.271388e+001	-1.216101e+002	-1.343240e+002
781	0.16695	0.174336	2.63695	3.25231	2.85441	1.81102	2.90473	1.81368	-1.271388e+001	-1.218085e+002	-1.345224e+002
782	0.16695	0.174336	2.63695	3.25231	2.85441	1.81102	2.90473	1.74582	-1.271388e+001	-1.223304e+002	-1.350443e+002
783	0.16695	0.174336	2.89771	3.24878	2.85441	1.81102	2.90473	1.89472	-1.271388e+001	-1.219880e+002	-1.347018e+002
784	0.16695	0.174336	2.89771	3.24878	2.85441	1.81102	2.90473	1.78219	-1.271388e+001	-1.220748e+002	-1.347887e+002
785	0.16695	0.166429	2.63236	3.24878	2.61836	1.94842	2.90652	1.78219	-1.271388e+001	-1.221050e+002	-1.348189e+002
786	0.16695	0.166429	2.63236	2.89216	2.61836	1.94842	2.90652	1.78219	-1.271388e+001	-1.220115e+002	-1.347254e+002
787	0.16695	0.166429	2.63236	2.89216	2.61836	1.94842	2.90652	1.78219	-1.271388e+001	-1.220115e+002	-1.347254e+002
788	0.169104	0.177929	2.63236	2.89216	2.61836	1.94842	2.95746	1.78219	-1.271388e+001	-1.218494e+002	-1.345633e+002
789	0.169104	0.177929	2.47314	2.89216	2.61836	1.94842	3.03976	1.78219	-1.271388e+001	-1.224362e+002	-1.351501e+002
790	0.169104	0.177929	2.47314	3.02872	2.62637	1.94842	3.02064	1.64294	-1.271388e+001	-1.232807e+002	-1.359946e+002
791	0.169104	0.177929	2.31629	3.02872	2.62637	1.94842	3.32287	1.56807	-1.271388e+001	-1.242367e+002	-1.369506e+002
792	0.169104	0.177929	2.31629	3.02872	2.61038	1.94842	3.32287	1.54751	-1.271388e+001	-1.244185e+002	-1.371324e+002
793	0.169104	0.163626	2.31629	3.02872	2.61038	1.94842	3.16808	1.54751	-1.271388e+001	-1.250711e+002	-1.377849e+002
794	0.169104	0.163626	2.31629	3.02872	2.61038	1.90482	3.16808	1.63958	-1.271388e+001	-1.236761e+002	-1.363900e+002
795	0.169104	0.163626	2.33048	3.02872	2.61038	1.90482	3.16808	1.55821	-1.271388e+001	-1.246029e+002	-1.373167e+002
796	0.169104	0.163626	2.33048	3.02872	2.61038	1.96295	3.16808	1.80062	-1.271388e+001	-1.243958e+002	-1.371097e+002
797	0.189409	0.163626	2.42661	2.82004	2.61038	1.96295	3.16808	1.80062	-1.271388e+001	-1.254345e+002	-1.381484e+002
798	0.143455	0.163626	2.42661	3.30915	2.61038	1.96295	3.16808	1.80062	-1.271388e+001	-1.251571e+002	-1.378710e+002
799	0.143455	0.163626	2.42661	3.30915	2.61038	1.96295	3.08671	1.80062	-1.271388e+001	-1.244657e+002	-1.371796e+002
800	0.143455	0.163626	2.42661	3.30915	2.36075	1.96295	3.08671	1.80062	-1.271388e+001	-1.272114e+002	-1.399253e+002
801	0.143455	0.163626	2.42661	2.76604	2.36075	1.96295	3.08671	1.68744	-1.271388e+001	-1.272887e+002	-1.400026e+002
802	0.180388	0.163626	2.80117	2.76604	2.36075	1.96295	3.08671	1.68744	-1.271388e+001	-1.257546e+002	-1.384685e+002
803	0.180388	0.163626	2.80117	2.76604	2.36075	1.96295	2.97644	1.76494	-1.271388e+001	-1.256650e+002	-1.383789e+002
804	0.168072	0.163626	2.80117	3.14002	2.36075	1.92727	2.97644	1.76494	-1.271388e+001	-1.248643e+002	-1.375782e+002
805	0.168072	0.163626	2.57946	3.14002	2.36075	1.92727	2.97644	1.78348	-1.271388e+001	-1.250594e+002	-1.377733e+002
806	0.158094	0.163626	2.44358	3.14002	2.36075	1.92727	3.18036	1.61766	-1.271388e+001	-1.262699e+002	-1.389838e+002
807	0.158094	0.163626	2.44358	3.14002	2.36075	1.92727	3.30792	1.61766	-1.271388e+001	-1.263369e+002	-1.390508e+002
808	0.161206	0.163626	2.44358	3.14002	2.36075	1.92727	3.29659	1.76508	-1.271388e+001	-1.276944e+002	-1.404083e+002
809	0.161206	0.184016	2.44358	3.10315	2.35998	1.92727	3.29659	1.76508	-1.271388e+001	-1.279132e+002	-1.406271e+002
810	0.161206	0.171278	2.69203	3.10315	2.35998	1.92727	3.29659	1.66583	-1.271388e+001	-1.252399e+002	-1.379537e+002
811	0.161206	0.171278	2.8859	3.13193	2.81874	1.92727	3.29659	1.66583	-1.271388e+001	-1.233954e+002	-1.361093e+002
812	0.161206	0.171278	2.8859	3.13193	2.86158	1.92727	3.29659	1.66583	-1.271388e+001	-1.240898e+002	-1.368037e+002
813	0.161206	0.171278	2.8859	3.13193	2.86158	1.87496	2.98649	1.90477	-1.271388e+001	-1.231407e+002	-1.358545e+002
814	0.161206	0.171278	2.8859	3.13193	2.86158	1.87496	3.10104	1.68688	-1.271388e+001	-1.225065e+002	-1.352204e+002
815	0.161206	0.171278	2.60242	3.13193	2.86158	1.87496	2.81085	1.68688	-1.271388e+001	-1.254635e+002	-1.381774e+002
816	0.155844	0.171278	2.60242	3.20967	2.86158	1.87496	3.13125	1.66566	-1.271388e+001	-1.228997e+002	-1.356136e+002
817	0.155844	0.171278	2.60661	3.26576	2.86158	1.63541	3.13125	1.66566	-1.271388e+001	-1.220633e+002	-1.347772e+002
818	0.155844	0.171278	2.34624	3.59665	2.96321	1.63541	3.13125	1.66566	-1.271388e+001	-1.253440e+002	-1.380579e+002
819	0.155844	0.171278	2.78978	3.09323	2.96321	1.63541	3.23288	1.66566	-1.271388e+001	-1.214326e+002	-1.341465e+002
820	0.155844	0.171278	2.78978	3.09323	2.96321	1.63541	3.14546	1.66566	-1.271388e+001	-1.213205e+002	-1.340344e+002
821	0.161639	0.171278	2.78978	2.71557	2.96321	1.63541	3.22511	1.7846	-1.271388e+001	-1.233931e+002	-1.361070e+002
822	0.161639	0.171278	2.78978	2.58863	2.96321	1.63541	3.22511	1.7846	-1.271388e+001	-1.243842e+002	-1.370981e+002
823	0.161639	0.171278	2.73377	2.70777	2.96321	1.63541	3.22511	1.7846	-1.271388e+001	-1.234261e+002	-1.361399e+002
824	0.161639	0.171278	2.73377	2.70777	2.96321	1.63541	3.22511	1.7846	-1.271388e+001	-1.234261e+002	-1.361399e+002
825	0.161639	0.173559	2.73377	2.70777	2.96321	1.63541	3.25343	1.7846	-1.271388e+001	-1.238220e+002	-1.365359e+002
826	0.161639	0.168808	2.60362	2.70777	2.96321	1.63541	3.25343	1.7846	-1.271388e+001	-1.240254e+002	-1.367393e+002
827	0.170929	0.168808	2.60362	3.62627	2.96321	1.69402	3.06561	1.7846	-1.271388e+001	-1.239308e+002	-1.366447e+002
828	0.170929	0.168808	2.60362	3.62627	2.96321	1.69402	3.06561	1.7846	-1.271388e+001	-1.239308e+002	-1.366447e+002
829	0.170929	0.168754	2.60362	2.55012	2.96321	1.69402	3.45945	1.66154	-1.271388e+001	-1.259360e+002	-1.386499e+002
830	0.178785	0.168754	2.73179	3.07334	2.96321	1.77928	3.45945	1.66154	-1.271388e+001	-1.245272e+002	-1.372411e+002
831	0.178785	0.168754	2.73179	3.07334	2.96321	1.77928	3.2971	1.66154	-1.271388e+001	-1.229068e+002	-1.356207e+002
832	0.178785	0.168754	2.61819	3.07334	2.96321	1.77928	3.2994	1.66154	-1.271388e+001	-1.230857e+002	-1.357995e+002
833	0.178785	0.168754	2.61819	3.07334	2.96321	1.77928	3.2994	1.65221	-1.271388e+001	-1.230417e+002	-1.357556e+002
834	0.180034	0.168754	2.61819	3.07334	2.84358	1.76706	3.10366	1.65221	-1.271388e+001	-1.219400e+002	-1.346539e+002
835	0.180034	0.17139	2.61819	3.07334	2.84358	1.76706	3.13946	1.65221	-1.271388e+001	-1.218162e+002	-1.345301e+002
836	0.1415	0.17139	2.72258	3.07334	2.84358	1.76706	3.13946	1.75955	-1.271388e+001	-1.223644e+002	-1.350783e+002
837	0.172212	0.17139	2.72258	3.07334	2.84358	1.76706	3.13946	1.75955	-1.271388e+001	-1.212173e+002	-1.339312e+002
838	0.172212	0.17139	2.95197	3.07334	2.7615	1.76706	3.13946	1.81674	-1.271388e+001	-1.222292e+002	-1.349431e+002
839	0.172212	0.17139	2.95197	2.96051	2.7615	1.76706	3.13946	1.67922	-1.271388e+001	-1.215041e+002	-1.342180e+002
840	0.172212	0.17139	2.95197	2.79386	2.7615	1.76706	3.13946	1.67922	-1.271388e+001	-1.220357e+002	-1.347496e+002
841	0.184598	0.185643	2.95197	2.79386	2.79378	1.76706	2.90426	1.81349	-1.271388e+001	-1.232934e+002	-1.360073e+002
842	0.184598	0.185643	2.95197	3.00121	2.79378	1.76706	2.96247	1.81349	-1.271388e+001	-1.225552e+002	-1.352691e+002
843	0.184598	0.185643	2.95197	3.00121	2.79378	1.76706	2.96247	1.81349	-1.271388e+001	-1.225552e+002	-1.352691e+002
844	0.184598	0.164742	2.56562	3.00121	2.79378	1.76706	2.96247	1.81349	-1.271388e+001	-1.221078e+002	-1.348216e+002
845	0.184598	0.176843	2.56562	3.25361	2.79378	1.76706	2.96247	1.81349	-1.271388e+001	-1.224031e+002	-1.351170e+002
846	0.184598	0.176843	2.56562	3.25361	2.98291	1.76706	2.99787	1.81349	-1.271388e+001	-1.235589e+002	-1.362728e+002
847	0.163513	0.176843	2.96475	3.25361	2.98291	1.76706	3.04155	1.58978	-1.271388e+001	-1.245939e+002	-1.373077e+002
848	0.163513	0.176843	2.92927	3.25361	2.98291	1.76706	3.26194	1.58978	-1.271388e+001	-1.231964e+002	-1.359103e+002
849	0.163513	0.176843	2.92927	3.25361	2.98694	1.76706	3.26194	1.63245	-1.271388e+001	-1.230306e+002	-1.357445e+002
850	0.163513	0.176843	2.92927	3.25361	2.52336	1.76706	3.27828	1.63245	-1.271388e+001	-1.244754e+002	-1.371892e+002
851	0.163513	0.176843	2.91188	2.90041	2.52336	2.06642	3.24956	1.63245	-1.271388e+001	-1.229454e+002	-1.356593e+002
852	0.163513	0.176843	2.91188	2.86036	2.52336	2.06642	3.24956	1.63245	-1.271388e+001	-1.230702e+002	-1.357841e+002
853	0.163513	0.202764	3.18903	2.86036	2.52336	2.06642	3.24956	1.63245	-1.271388e+001	-1.266388e+002	-1.393527e+002
854	0.163513	0.202764	3.1033	2.86036	2.52336	2.06642	3.25473	1.66331	-1.271388e+001	-1.260447e+002	-1.387586e+002
855	0.163513	0.202764	3.1033	2.86036	2.52336	1.97526	3.25473	1.66331	-1.271388e+001	-1.256456e+002	-1.383595e+002
856	0.163513	0.139688	3.1033	2.86036	2.52336	1.97526	3.34667	1.58251	-1.271388e+001	-1.264091e+002	-1.391230e+002
857	0.149971	0.168547	3.1033	2.86036	2.52336	1.97526	3.34667	1.58251	-1.271388e+001	-1.243933e+002	-1.371072e+002
858	0.149971	0.180728	2.66975	3.25551	2.52336	1.8526	3.33069	1.58251	-1.271388e+001	-1.239967e+002	-1.367106e+002
859	0.149971	0.180728	2.66975	3.25551	2.52336	1.8526	3.33069	1.58251	-1.271388e+001	-1.239967e+002	-1.367106e+002
860	0.149971	0.180728	2.78829	2.72869	2.52336	1.8526	3.24935	1.77644	-1.271388e+001	-1.254109e+002	-1.381248e+002
861	0.149971	0.180728	2.78829	3.17808	2.52336	1.8526	3.05747	1.73353	-1.271388e+001	-1.230429e+002	-1.357568e+002
862	0.149971	0.180728	2.78829	2.90528	2.61159	1.8526	3.05747	1.75804	-1.271388e+001	-1.221054e+002	-1.348193e+002
863	0.149971	0.180728	2.78829	2.90528	2.61529	1.8526	3.05747	1.75804	-1.271388e+001	-1.220785e+002	-1.347924e+002
864	0.149971	0.171527	2.78829	2.90528	2.61529	1.8526	3.05747	1.7804	-1.271388e+001	-1.219189e+002	-1.346328e+002
865	0.170765	0.171527	2.78829	2.90528	2.61529	1.8526	3.05747	1.7804	-1.271388e+001	-1.215286e+002	-1.342425e+002
866	0.170765	0.171527	2.78829	3.33039	2.61529	1.8526	3.05747	1.7804	-1.271388e+001	-1.219699e+002	-1.346838e+002
867	0.170765	0.171527	2.78829	3.01036	2.61529	1.8526	3.08013	1.7804	-1.271388e+001	-1.214288e+002	-1.341427e+002
868	0.143388	0.171527	2.78829	3.01036	2.61504	1.8526	3.08013	1.7804	-1.271388e+001	-1.224120e+002	-1.351259e+002
869	0.143388	0.171527	2.78829	3.01036	2.61504	1.8526	3.08013	1.7804	-1.271388e+001	-1.224120e+002	-1.351259e+002
870	0.143388	0.171527	2.78829	3.01036	2.61504	1.93366	3.08013	1.82428	-1.271388e+001	-1.227937e+002	-1.355075e+002
871	0.169096	0.171527	2.78829	2.82493	2.61504	1.83787	3.08013	1.82428	-1.271388e+001	-1.222718e+002	-1.349857e+002
872	0.169096	0.192967	2.78829	2.82493	2.61504	1.83787	3.17926	1.68603	-1.271388e+001	-1.229863e+002	-1.357002e+002
873	0.169124	0.192967	2.44288	2.82493	2.61504	2.0155	3.17926	1.68603	-1.271388e+001	-1.245119e+002	-1.372258e+002
874	0.164011	0.162074	2.44288	2.86938	2.61504	2.0155	3.17926	1.68603	-1.271388e+001	-1.234356e+002	-1.361495e+002
875	0.164011	0.162074	2.53696	2.86938	2.61504	2.0155	3.07212	1.68603	-1.271388e+001	-1.229726e+002	-1.356865e+002
876	0.164011	0.162074	2.53696	2.86938	2.61504	2.0155	3.02679	1.68603	-1.271388e+001	-1.231854e+002	-1.358993e+002
877	0.164011	0.162074	2.53696	2.86938	2.50767	2.0155	3.16281	1.76236	-1.271388e+001	-1.231735e+002	-1.358874e+002
878	0.164011	0.162074	2.53696	2.86938	2.50767	2.0155	3.16281	1.76236	-1.271388e+001	-1.231735e+002	-1.358874e+002
879	0.164011	0.162074	2.59668	2.86938	2.53273	2.0155	3.16281	1.76236	-1.271388e+001	-1.228568e+002	-1.355707e+002
880	0.164011	0.162074	2.30724	3.22349	2.53273	2.0155	3.12935	1.76236	-1.271388e+001	-1.244702e+002	-1.371841e+002
881	0.164011	0.168863	2.30724	3.22349	2.53273	2.0155	3.12935	1.76236	-1.271388e+001	-1.242884e+002	-1.370023e+002
882	0.164011	0.194176	3.2809	2.82546	2.64434	2.0155	2.91603	1.78547	-1.271388e+001	-1.264279e+002	-1.391418e+002
883	0.164011	0.137899	3.2809	2.82546	2.64434	2.0155	2.91603	1.78547	-1.271388e+001	-1.281070e+002	-1.408209e+002
884	0.164011	0.204617	3.00764	2.82546	2.64434	2.0155	3.1725	1.78547	-1.271388e+001	-1.262881e+002	-1.390020e+002
885	0.164011	0.204617	3.00764	3.17705	2.64434	2.0155	3.1725	1.6546	-1.271388e+001	-1.253823e+002	-1.380961e+002
886	0.164011	0.204617	3.00764	3.17705	2.49865	2.0155	3.1257	1.6546	-1.271388e+001	-1.252747e+002	-1.379886e+002
887	0.164011	0.136544	3.00764	3.17705	2.5504	2.0155	3.23334	1.50284	-1.271388e+001	-1.276012e+002	-1.403150e+002
888	0.164011	0.136544	3.03434	3.17705	2.5504	1.86992	3.55286	1.60246	-1.271388e+001	-1.281294e+002	-1.408433e+002
889	0.170231	0.136544	3.03434	3.17705	2.5504	1.86992	2.97848	1.69614	-1.271388e+001	-1.264260e+002	-1.391399e+002
890	0.170231	0.202841	2.59616	3.17705	2.5504	1.86992	3.21279	1.69614	-1.271388e+001	-1.245694e+002	-1.372833e+002
891	0.170231	0.202841	2.93235	3.17705	2.71097	1.86992	3.21279	1.71527	-1.271388e+001	-1.240155e+002	-1.367294e+002
892	0.170231	0.193167	2.93235	3.17705	2.71097	1.86992	3.12626	1.68398	-1.271388e+001	-1.226615e+002	-1.353754e+002
893	0.170231	0.193167	2.93235	3.17705	2.71097	1.86992	3.12626	1.6162	-1.271388e+001	-1.232578e+002	-1.359717e+002
894	0.170231	0.193167	2.67478	3.17705	2.71097	1.86992	3.0183	1.6162	-1.271388e+001	-1.238392e+002	-1.365530e+002
895	0.170231	0.193167	3.10327	2.80469	2.71097	1.86992	3.26105	1.6162	-1.271388e+001	-1.242633e+002	-1.369771e+002
896	0.170231	0.193167	3.10327	2.80469	2.71097	1.86992	3.26105	1.56572	-1.271388e+001	-1.246714e+002	-1.373853e+002
897	0.177222	0.204338	2.61639	2.80469	2.71097	1.66672	3.38713	1.59435	-1.271388e+001	-1.262974e+002	-1.390113e+002
898	0.177222	0.148824	2.61789	2.80469	2.71097	1.66672	3.04884	1.89321	-1.271388e+001	-1.255097e+002	-1.382235e+002
899	0.177222	0.165328	2.61789	2.90714	2.71097	1.66672	3.04884	1.89321	-1.271388e+001	-1.239880e+002	-1.367018e+002
900	0.177222	0.165328	2.61789	2.90714	3.03098	1.66672	3.04884	1.70893	-1.271388e+001	-1.221967e+002	-1.349106e+002
901	0.177222	0.165328	2.61789	2.92177	3.03098	1.66672	2.90894	1.70893	-1.271388e+001	-1.231736e+002	-1.358875e+002
902	0.177222	0.168877	2.61789	2.92177	3.03098	1.66672	2.77029	1.75864	-1.271388e+001	-1.242485e+002	-1.369624e+002
903	0.169828	0.158723	2.61789	2.92177	3.03098	1.66672	3.04127	1.75864	-1.271388e+001	-1.219788e+002	-1.346927e+002
904	0.169828	0.158723	2.50235	2.92177	3.03098	1.66672	3.04127	1.75864	-1.271388e+001	-1.224333e+002	-1.351472e+002
905	0.169828	0.151535	2.50235	2.92177	2.79164	1.66672	2.89832	1.89603	-1.271388e+001	-1.232450e+002	-1.359589e+002
906	0.169828	0.149955	2.50235	3.43488	2.79164	1.71762	2.89832	1.80477	-1.271388e+001	-1.240324e+002	-1.367463e+002
907	0.166453	0.165039	2.50235	3.43488	2.79164	1.71762	2.89832	1.80477	-1.271388e+001	-1.229491e+002	-1.356630e+002
908	0.166453	0.165039	2.70934	2.77183	2.79164	1.71762	3.02283	1.6772	-1.271388e+001	-1.222023e+002	-1.349161e+002
909	0.166453	0.155866	2.66681	2.79381	2.79164	1.71762	3.10438	1.6772	-1.271388e+001	-1.222495e+002	-1.349634e+002
910	0.166453	0.171586	2.66681	2.90639	2.79164	1.71762	3.28247	1.6772	-1.271388e+001	-1.216828e+002	-1.343966e+002
911	0.166453	0.171586	2.66681	3.1039	2.79164	1.71762	3.28247	1.72232	-1.271388e+001	-1.219710e+002	-1.346849e+002
912	0.166453	0.144789	2.3694	3.1039	2.8285	1.71762	3.0167	1.77298	-1.271388e+001	-1.240155e+002	-1.367294e+002
913	0.166453	0.144789	2.3694	2.79175	2.8285	1.71762	3.0167	1.77298	-1.271388e+001	-1.246078e+002	-1.373217e+002
914	0.166453	0.144789	2.3694	2.79175	2.8285	1.71762	3.0167	1.90047	-1.271388e+001	-1.256154e+002	-1.383292e+002
915	0.166453	0.177931	2.3694	2.79175	2.8285	1.71762	2.62252	1.8785	-1.271388e+001	-1.260794e+002	-1.387932e+002
916	0.166453	0.177931	2.3694	3.28238	2.8285	1.71762	2.62252	1.87944	-1.271388e+001	-1.258859e+002	-1.385998e+002
917	0.166453	0.189487	2.3694	3.2286	2.8285	1.71762	3.22252	1.66711	-1.271388e+001	-1.235489e+002	-1.362628e+002
918	0.147282	0.189487	2.80513	3.07179	2.8285	1.63404	3.22252	1.66711	-1.271388e+001	-1.230719e+002	-1.357858e+002
919	0.147282	0.196048	2.80513	3.07179	2.8285	1.60506	3.22252	1.68977	-1.271388e+001	-1.240970e+002	-1.368109e+002
920	0.147282	0.196048	2.84684	2.78892	2.8285	1.60506	3.22252	1.53845	-1.271388e+001	-1.258879e+002	-1.386018e+002
921	0.147282	0.159329	2.84684	2.911	3.19907	1.60506	3.22252	1.53845	-1.271388e+001	-1.249349e+002	-1.376487e+002
922	0.146396	0.159329	2.84684	2.911	3.19907	1.60506	3.22252	1.63708	-1.271388e+001	-1.239176e+002	-1.366315e+002
923	0.146396	0.161506	2.86371	2.911	3.19907	1.60506	3.20889	1.63708	-1.271388e+001	-1.238324e+002	-1.365463e+002
924	0.185921	0.161506	2.78747	2.911	3.19907	1.47476	3.45219	1.63708	-1.271388e+001	-1.253307e+002	-1.380446e+002
925	0.185921	0.161506	3.24173	3.54247	3.19907	1.47476	3.38367	1.63708	-1.271388e+001	-1.285646e+002	-1.412784e+002
926	0.185921	0.161506	3.24173	3.54247	3.27376	1.47476	3.38367	1.53767	-1.271388e+001	-1.287852e+002	-1.414991e+002
927	0.185921	0.161506	3.24173	3.28052	3.27376	1.51936	3.46072	1.53767	-1.271388e+001	-1.275056e+002	-1.402195e+002
928	0.185921	0.161506	2.71862	3.28052	3.27376	1.51936	3.24722	1.53767	-1.271388e+001	-1.253306e+002	-1.380445e+002
929	0.185921	0.161506	2.71862	2.96003	3.27376	1.44791	3.23813	1.6557	-1.271388e+001	-1.241639e+002	-1.368778e+002
930	0.185921	0.161506	2.63673	2.96003	3.27376	1.31668	3.19514	1.6557	-1.271388e+001	-1.264674e+002	-1.391813e+002
