iter	Weibull_scale_IR(1.1)	Weibull_scale_IR(1.2)	Weibull_scale_SR(2.1)	Weibull_scale_SR(2.2)	Weibull_scale_ER(3.1)	Weibull_slope_ER(3.1)	Weibull_scale_ER(3.2)	Weibull_slope_ER(3.2)	LnPrior	LnData	LnPosterior
636	0.129117	0.167417	2.53988	2.89238	3.09717	1.59513	2.75352	1.88423	-1.271388e+001	-1.262261e+002	-1.389400e+002
637	0.142499	0.167417	2.54393	2.68505	2.96231	1.59513	2.75352	1.87254	-1.271388e+001	-1.250350e+002	-1.377489e+002
638	0.142499	0.145958	2.79001	2.68505	2.96231	1.59513	2.75352	1.87254	-1.271388e+001	-1.261836e+002	-1.388975e+002
639	0.142499	0.145958	2.68655	2.68505	2.96231	1.59513	2.93354	1.87254	-1.271388e+001	-1.253743e+002	-1.380882e+002
640	0.199793	0.145958	2.87201	2.68505	2.96231	1.59513	2.93354	1.87517	-1.271388e+001	-1.270482e+002	-1.397620e+002
641	0.177528	0.145958	2.52261	2.68505	2.96231	1.59513	2.89837	1.87517	-1.271388e+001	-1.250694e+002	-1.377833e+002
642	0.177528	0.158658	2.52261	2.68505	2.96231	1.59513	2.89837	1.87517	-1.271388e+001	-1.238572e+002	-1.365711e+002
643	0.177528	0.158658	2.52261	2.94168	2.96231	1.59513	2.89837	1.89814	-1.271388e+001	-1.228157e+002	-1.355296e+002
644	0.177528	0.158658	2.52261	2.94168	2.96231	1.55837	2.89837	1.89814	-1.271388e+001	-1.231778e+002	-1.358916e+002
645	0.177528	0.158658	2.52261	2.94168	2.96231	1.55837	2.89837	1.89814	-1.271388e+001	-1.231778e+002	-1.358916e+002
646	0.143928	0.172922	2.52261	2.94168	2.96231	1.55837	2.89837	1.89814	-1.271388e+001	-1.234296e+002	-1.361435e+002
647	0.156859	0.172922	2.52261	2.94168	2.96231	1.55837	2.89837	1.95057	-1.271388e+001	-1.229980e+002	-1.357118e+002
648	0.156859	0.172922	3.11204	2.94168	2.94768	1.52462	2.89837	1.95057	-1.271388e+001	-1.242803e+002	-1.369942e+002
649	0.138993	0.172922	3.11204	2.94168	2.94768	1.52462	2.89837	1.95057	-1.271388e+001	-1.257712e+002	-1.384851e+002
650	0.138993	0.172922	3.11204	2.83636	2.94768	1.52462	3.07122	1.95288	-1.271388e+001	-1.282906e+002	-1.410045e+002
651	0.138993	0.172922	2.81283	2.83636	2.94768	1.52462	3.07122	1.77075	-1.271388e+001	-1.241952e+002	-1.369091e+002
652	0.170712	0.172922	2.81283	2.83636	2.94768	1.52462	3.07122	1.77075	-1.271388e+001	-1.226798e+002	-1.353936e+002
653	0.177848	0.172922	3.00035	2.83636	2.94768	1.52462	3.07319	1.77075	-1.271388e+001	-1.235823e+002	-1.362962e+002
654	0.177848	0.189659	2.31117	2.83636	2.94768	1.52462	3.07319	1.77075	-1.271388e+001	-1.257914e+002	-1.385053e+002
655	0.177848	0.168962	2.31117	2.83636	2.94768	1.72021	3.19793	1.77075	-1.271388e+001	-1.248133e+002	-1.375272e+002
656	0.174143	0.168962	3.23394	2.83636	2.94768	1.72021	3.23017	1.77075	-1.271388e+001	-1.250428e+002	-1.377567e+002
657	0.175312	0.168962	3.30145	2.83636	2.94768	1.72021	3.20623	1.62134	-1.271388e+001	-1.249050e+002	-1.376189e+002
658	0.151671	0.177148	3.30145	2.83636	2.94768	1.72021	3.20623	1.62134	-1.271388e+001	-1.250699e+002	-1.377838e+002
659	0.151671	0.177148	3.30145	2.83636	2.91879	1.72021	3.20623	1.62134	-1.271388e+001	-1.249173e+002	-1.376312e+002
660	0.151671	0.177148	2.1839	3.08632	2.91879	1.72021	3.20623	1.62134	-1.271388e+001	-1.253294e+002	-1.380433e+002
661	0.151671	0.146033	2.72487	3.08632	2.91879	1.72021	3.11865	1.62134	-1.271388e+001	-1.235328e+002	-1.362467e+002
662	0.178548	0.168783	2.72487	3.16301	2.91879	1.72021	3.16345	1.62377	-1.271388e+001	-1.219480e+002	-1.346619e+002
663	0.159944	0.168783	2.47082	3.16301	2.91879	1.72021	3.16345	1.62377	-1.271388e+001	-1.223083e+002	-1.350222e+002
664	0.164039	0.160185	2.47082	3.11071	2.91879	1.54626	3.16345	1.62377	-1.271388e+001	-1.234943e+002	-1.362082e+002
665	0.155793	0.163368	2.87005	3.11071	2.91879	1.54626	3.16345	1.75953	-1.271388e+001	-1.228216e+002	-1.355355e+002
666	0.160933	0.163368	2.87005	3.11071	3.21624	1.54495	3.16345	1.75953	-1.271388e+001	-1.227425e+002	-1.354564e+002
667	0.160933	0.163368	2.76044	3.09274	3.21624	1.54495	3.16345	1.75953	-1.271388e+001	-1.225795e+002	-1.352934e+002
668	0.160933	0.163368	2.76044	2.95237	3.21624	1.54495	3.03124	1.57009	-1.271388e+001	-1.246909e+002	-1.374048e+002
669	0.155153	0.190758	2.6319	2.95237	3.21624	1.54495	3.03124	1.57009	-1.271388e+001	-1.256993e+002	-1.384132e+002
670	0.155153	0.190758	2.6319	2.7513	3.21624	1.6469	3.03124	1.65955	-1.271388e+001	-1.257172e+002	-1.384311e+002
671	0.155153	0.190758	2.63225	2.7513	2.68196	1.87766	3.42297	1.48609	-1.271388e+001	-1.245862e+002	-1.373001e+002
672	0.141577	0.188122	2.63225	2.7513	2.68196	1.87766	3.42297	1.48609	-1.271388e+001	-1.254752e+002	-1.381891e+002
673	0.155483	0.188122	2.63225	3.46746	2.69764	1.87766	3.40137	1.48609	-1.271388e+001	-1.249426e+002	-1.376565e+002
674	0.155483	0.194985	2.47363	3.46746	2.69764	1.86395	3.40137	1.65952	-1.271388e+001	-1.259433e+002	-1.386572e+002
675	0.155483	0.194613	2.44487	3.46746	2.69764	1.86395	3.40137	1.65952	-1.271388e+001	-1.260867e+002	-1.388005e+002
676	0.161869	0.194613	3.19487	3.46746	2.69764	1.86395	3.40137	1.65952	-1.271388e+001	-1.267866e+002	-1.395005e+002
677	0.154091	0.156553	3.19487	3.07332	2.69764	1.75157	3.40137	1.65952	-1.271388e+001	-1.251995e+002	-1.379134e+002
678	0.154091	0.156553	3.19487	3.00434	2.69764	1.75157	3.40137	1.65952	-1.271388e+001	-1.252154e+002	-1.379293e+002
679	0.154091	0.189481	2.89094	3.00434	2.69764	1.75157	3.40137	1.65952	-1.271388e+001	-1.238214e+002	-1.365353e+002
680	0.154091	0.200938	2.89094	3.00434	2.69764	1.93889	3.34995	1.65952	-1.271388e+001	-1.247720e+002	-1.374859e+002
681	0.154091	0.1995	2.89094	3.30096	2.69764	1.93889	3.40586	1.65952	-1.271388e+001	-1.256390e+002	-1.383529e+002
682	0.154091	0.1995	3.00217	3.1924	2.69764	1.93889	3.40586	1.65952	-1.271388e+001	-1.257126e+002	-1.384265e+002
683	0.15775	0.1995	3.02704	3.46965	2.69764	1.93889	3.40408	1.65952	-1.271388e+001	-1.268892e+002	-1.396030e+002
684	0.165449	0.144147	3.30906	3.46965	2.64048	1.93889	3.40408	1.65952	-1.271388e+001	-1.287634e+002	-1.414773e+002
685	0.165449	0.144147	3.15022	3.46965	2.64048	1.93889	3.40408	1.65952	-1.271388e+001	-1.274459e+002	-1.401598e+002
686	0.165449	0.152463	2.36231	3.34363	2.64048	1.93889	3.40408	1.65952	-1.271388e+001	-1.258666e+002	-1.385805e+002
687	0.165449	0.152463	2.36231	3.34363	2.64048	1.71465	3.40408	1.65952	-1.271388e+001	-1.268030e+002	-1.395169e+002
688	0.165449	0.155808	3.15998	3.34363	2.64048	1.71465	3.50925	1.65952	-1.271388e+001	-1.278919e+002	-1.406058e+002
689	0.165449	0.154659	3.15998	3.34363	2.64048	1.83676	3.08857	1.65952	-1.271388e+001	-1.243762e+002	-1.370901e+002
690	0.165449	0.154659	3.15998	3.34363	2.64048	2.0359	3.08857	1.65952	-1.271388e+001	-1.255844e+002	-1.382982e+002
691	0.165449	0.161104	2.73995	3.34363	2.64048	2.0359	3.20798	1.65952	-1.271388e+001	-1.234472e+002	-1.361611e+002
692	0.165449	0.137207	2.73995	3.34363	2.59121	1.64236	3.20798	1.65952	-1.271388e+001	-1.282777e+002	-1.409916e+002
693	0.165449	0.139284	2.73995	3.34363	2.93914	1.64236	3.20798	1.65952	-1.271388e+001	-1.244246e+002	-1.371384e+002
694	0.165449	0.138631	2.73995	2.44865	2.93914	1.64236	3.24611	1.65952	-1.271388e+001	-1.275075e+002	-1.402214e+002
695	0.165449	0.152616	2.8746	2.68036	2.93914	1.64236	3.22744	1.65952	-1.271388e+001	-1.234660e+002	-1.361798e+002
696	0.165449	0.158176	2.8746	2.68036	2.93914	1.64236	3.22744	1.65952	-1.271388e+001	-1.230302e+002	-1.357441e+002
697	0.165449	0.158176	2.8746	3.20623	2.93914	1.64236	3.22744	1.65952	-1.271388e+001	-1.219448e+002	-1.346587e+002
698	0.17214	0.157218	2.8746	3.20623	2.93914	1.64236	3.06255	1.72822	-1.271388e+001	-1.218872e+002	-1.346010e+002
699	0.17214	0.180284	2.8746	3.20623	2.93914	1.64236	3.13623	1.72822	-1.271388e+001	-1.216959e+002	-1.344098e+002
700	0.171858	0.175016	2.8746	3.20623	2.93914	1.84124	3.13623	1.82513	-1.271388e+001	-1.241294e+002	-1.368432e+002
701	0.171858	0.175016	3.38183	2.74744	2.93914	1.478	3.17086	1.55792	-1.271388e+001	-1.289985e+002	-1.417124e+002
702	0.171858	0.170564	3.38183	2.71906	2.93914	1.478	3.17086	1.55792	-1.271388e+001	-1.291353e+002	-1.418491e+002
703	0.17234	0.159638	3.37929	2.81686	3.22811	1.478	3.49797	1.55792	-1.271388e+001	-1.281269e+002	-1.408408e+002
704	0.17234	0.159638	3.37929	2.81686	3.22811	1.478	3.49797	1.55792	-1.271388e+001	-1.281269e+002	-1.408408e+002
705	0.153515	0.150204	2.91308	2.81686	3.22811	1.478	3.30471	1.55792	-1.271388e+001	-1.251529e+002	-1.378668e+002
706	0.153515	0.150204	2.91308	2.81686	3.22811	1.478	3.29494	1.55792	-1.271388e+001	-1.251628e+002	-1.378767e+002
707	0.153515	0.150204	2.91308	3.15891	3.22811	1.478	3.29494	1.55792	-1.271388e+001	-1.247596e+002	-1.374735e+002
708	0.153515	0.150204	2.91308	3.15891	3.27826	1.50166	3.29494	1.62437	-1.271388e+001	-1.245357e+002	-1.372496e+002
709	0.153515	0.150204	2.91308	3.03636	2.84408	1.50166	3.29494	1.62437	-1.271388e+001	-1.256785e+002	-1.383924e+002
710	0.153515	0.150204	3.10686	2.91354	2.84408	1.50166	3.34631	1.65718	-1.271388e+001	-1.272041e+002	-1.399179e+002
711	0.153515	0.150204	3.10686	2.83042	2.84408	1.50166	2.93221	1.65718	-1.271388e+001	-1.283330e+002	-1.410469e+002
712	0.153515	0.186029	3.10686	2.83042	2.84408	1.50166	2.95511	1.65718	-1.271388e+001	-1.274642e+002	-1.401780e+002
713	0.153515	0.186029	3.10686	2.83042	2.84408	1.50166	2.94855	1.86227	-1.271388e+001	-1.261182e+002	-1.388321e+002
714	0.153515	0.198299	3.10686	2.93424	2.84408	1.65384	2.94855	1.79995	-1.271388e+001	-1.242650e+002	-1.369789e+002
715	0.157181	0.207566	3.10686	2.93424	2.84408	1.65384	2.94855	1.79995	-1.271388e+001	-1.252974e+002	-1.380113e+002
716	0.157181	0.193037	3.10686	2.93424	2.84408	1.74968	2.94855	1.79995	-1.271388e+001	-1.232688e+002	-1.359827e+002
717	0.157181	0.163696	3.10686	2.93424	2.84408	1.74968	2.94855	1.79995	-1.271388e+001	-1.223484e+002	-1.350623e+002
718	0.157181	0.188269	2.75833	2.93424	2.84408	1.5899	2.93027	1.79995	-1.271388e+001	-1.227847e+002	-1.354986e+002
719	0.157181	0.195008	2.72144	2.93424	2.84408	1.5899	2.93027	1.8102	-1.271388e+001	-1.233466e+002	-1.360604e+002
720	0.149746	0.195008	2.72144	2.92151	2.84408	1.5899	2.63405	1.8102	-1.271388e+001	-1.278014e+002	-1.405153e+002
721	0.149746	0.195008	2.63489	2.94884	2.84408	1.5899	2.63405	1.8102	-1.271388e+001	-1.278637e+002	-1.405776e+002
722	0.164191	0.196721	2.40714	3.24424	2.84408	1.69797	2.61794	1.8102	-1.271388e+001	-1.282349e+002	-1.409488e+002
723	0.164191	0.200839	2.3889	3.30103	2.84408	1.69797	2.6986	2.05889	-1.271388e+001	-1.257812e+002	-1.384951e+002
724	0.164191	0.204222	2.3889	3.3547	2.84408	1.69797	2.6986	2.05889	-1.271388e+001	-1.264468e+002	-1.391607e+002
725	0.164191	0.204222	2.3889	2.76538	2.84408	1.60405	2.60137	2.09589	-1.271388e+001	-1.278720e+002	-1.405859e+002
726	0.164191	0.176398	2.79725	2.76538	2.94324	1.60405	2.60137	2.24733	-1.271388e+001	-1.251670e+002	-1.378808e+002
727	0.164191	0.176398	2.79725	3.02344	3.06251	1.60405	2.4386	2.24733	-1.271388e+001	-1.251286e+002	-1.378424e+002
728	0.177099	0.176398	2.79725	3.02344	3.06251	1.60405	2.50636	2.24733	-1.271388e+001	-1.248796e+002	-1.375935e+002
729	0.177099	0.182754	2.79725	3.02344	3.06251	1.60405	2.50636	2.24733	-1.271388e+001	-1.251208e+002	-1.378346e+002
730	0.177099	0.153029	2.79725	3.02344	3.04773	1.68302	2.50636	2.09615	-1.271388e+001	-1.257786e+002	-1.384925e+002
731	0.177099	0.183743	2.78342	3.02344	3.04773	1.68302	2.45102	2.09615	-1.271388e+001	-1.264779e+002	-1.391918e+002
732	0.177099	0.185784	2.78342	2.76626	3.04773	1.68302	2.45102	2.09615	-1.271388e+001	-1.273384e+002	-1.400523e+002
733	0.177099	0.185784	3.33347	2.76626	2.91424	1.68302	2.45102	2.09615	-1.271388e+001	-1.296757e+002	-1.423896e+002
734	0.177099	0.185784	3.26304	2.76626	3.12204	1.68302	2.45102	2.09615	-1.271388e+001	-1.305241e+002	-1.432380e+002
735	0.177099	0.179284	3.26304	2.76626	3.12204	1.53027	2.64533	2.14576	-1.271388e+001	-1.272897e+002	-1.400036e+002
736	0.177099	0.17444	3.26304	2.76626	3.12204	1.53027	2.64533	2.14576	-1.271388e+001	-1.271630e+002	-1.398769e+002
737	0.177099	0.172386	3.26304	2.76626	3.12204	1.53027	2.64533	2.14576	-1.271388e+001	-1.271409e+002	-1.398548e+002
738	0.177099	0.172386	2.91455	2.76626	3.12204	1.53027	2.64533	2.191	-1.271388e+001	-1.255951e+002	-1.383090e+002
739	0.177099	0.188432	2.91455	2.8657	3.12204	1.53027	2.64533	2.191	-1.271388e+001	-1.258205e+002	-1.385344e+002
740	0.184667	0.188432	2.91455	2.8657	3.12204	1.53027	2.64533	2.16926	-1.271388e+001	-1.260773e+002	-1.387912e+002
741	0.184667	0.188432	2.91455	2.8657	3.12204	1.53027	2.73714	2.23964	-1.271388e+001	-1.286082e+002	-1.413221e+002
742	0.181574	0.167647	2.76548	2.8657	3.12204	1.53027	2.79058	2.23964	-1.271388e+001	-1.286612e+002	-1.413751e+002
743	0.181574	0.167647	2.86349	2.8657	3.12204	1.56722	2.62648	2.23964	-1.271388e+001	-1.258971e+002	-1.386110e+002
744	0.181574	0.168869	2.86349	3.26151	3.12204	1.56722	2.62648	2.23964	-1.271388e+001	-1.259333e+002	-1.386472e+002
745	0.181574	0.1694	2.86349	3.26151	3.12204	1.56722	2.63536	2.23964	-1.271388e+001	-1.260042e+002	-1.387180e+002
746	0.181574	0.180704	2.86349	3.02511	3.12204	1.56722	2.63536	2.23964	-1.271388e+001	-1.258504e+002	-1.385642e+002
747	0.181574	0.180704	2.86349	3.02511	3.12204	1.56722	2.63536	2.23053	-1.271388e+001	-1.256840e+002	-1.383979e+002
748	0.181574	0.185037	2.86349	2.95613	3.12204	1.56722	2.55578	2.21927	-1.271388e+001	-1.255857e+002	-1.382995e+002
749	0.181574	0.176736	2.86349	2.83477	3.12204	1.56722	2.53871	2.21927	-1.271388e+001	-1.256187e+002	-1.383326e+002
750	0.180107	0.180102	2.86349	3.19518	3.12204	1.47535	2.46528	2.25526	-1.271388e+001	-1.267053e+002	-1.394192e+002
751	0.140351	0.180102	3.02031	2.85568	3.12204	1.60984	2.46528	2.25526	-1.271388e+001	-1.277646e+002	-1.404785e+002
752	0.140351	0.2023	3.02031	2.85568	2.78036	1.60984	2.48841	2.25526	-1.271388e+001	-1.299667e+002	-1.426805e+002
753	0.140351	0.2023	3.02031	3.49347	2.78036	1.60984	2.55481	2.14285	-1.271388e+001	-1.301715e+002	-1.428854e+002
754	0.156889	0.2023	2.57856	2.95035	2.96815	1.60984	2.55481	2.14285	-1.271388e+001	-1.259514e+002	-1.386653e+002
755	0.156889	0.2023	2.74784	2.95035	2.96815	1.60984	2.7112	1.96117	-1.271388e+001	-1.242896e+002	-1.370035e+002
756	0.156889	0.168655	2.83477	2.95035	2.96815	1.60984	2.7112	1.96117	-1.271388e+001	-1.223152e+002	-1.350291e+002
757	0.156889	0.16226	2.83477	2.70514	2.96815	1.76404	2.7112	2.03768	-1.271388e+001	-1.242344e+002	-1.369483e+002
758	0.156889	0.16226	2.80586	3.02876	2.96815	1.76404	2.7112	2.03768	-1.271388e+001	-1.230843e+002	-1.357982e+002
759	0.156889	0.17591	3.00466	2.80304	2.96815	1.40243	2.7112	2.05261	-1.271388e+001	-1.272792e+002	-1.399931e+002
760	0.172886	0.17591	3.00466	2.80304	2.96815	1.40243	2.7112	2.05261	-1.271388e+001	-1.273326e+002	-1.400464e+002
761	0.156846	0.182331	2.88951	2.74513	2.96815	1.81071	2.7192	2.05261	-1.271388e+001	-1.250614e+002	-1.377753e+002
762	0.156846	0.182331	2.81998	2.8848	2.59949	1.81071	2.67018	2.01148	-1.271388e+001	-1.235285e+002	-1.362424e+002
763	0.156846	0.182331	2.88235	3.34484	2.59949	1.81071	2.67018	2.01148	-1.271388e+001	-1.241037e+002	-1.368176e+002
764	0.156846	0.182331	2.86458	3.34484	2.59949	1.81071	2.67018	2.18819	-1.271388e+001	-1.255267e+002	-1.382406e+002
765	0.156846	0.177255	2.86458	3.34484	2.59949	1.81071	2.66976	1.97173	-1.271388e+001	-1.239603e+002	-1.366742e+002
766	0.156846	0.164771	2.86458	3.2928	2.59949	1.81071	2.66976	1.97173	-1.271388e+001	-1.237458e+002	-1.364597e+002
767	0.156846	0.164771	3.01857	3.2928	2.59949	1.81071	2.66976	1.97173	-1.271388e+001	-1.243088e+002	-1.370227e+002
768	0.156846	0.164771	3.01857	3.2928	2.59949	1.81071	2.66976	1.97173	-1.271388e+001	-1.243088e+002	-1.370227e+002
769	0.156806	0.164771	3.01857	3.1445	2.59949	1.81071	2.68938	1.97173	-1.271388e+001	-1.237048e+002	-1.364186e+002
770	0.156806	0.16468	3.01857	3.1445	2.59949	1.81071	2.76788	1.97173	-1.271388e+001	-1.232364e+002	-1.359503e+002
771	0.156806	0.16468	3.01857	2.74864	2.50773	1.81071	2.61056	1.97173	-1.271388e+001	-1.268529e+002	-1.395668e+002
772	0.156806	0.174936	3.01857	2.74864	2.50773	1.81071	2.92472	1.97173	-1.271388e+001	-1.258863e+002	-1.386002e+002
773	0.156806	0.186989	3.01857	2.74864	2.50773	1.81071	2.92472	1.97173	-1.271388e+001	-1.264130e+002	-1.391269e+002
774	0.156806	0.186989	2.64475	3.83722	3.05172	1.81071	2.92472	1.96655	-1.271388e+001	-1.303763e+002	-1.430902e+002
775	0.156806	0.186989	2.64475	3.83722	3.05172	1.41435	2.87213	1.96655	-1.271388e+001	-1.297358e+002	-1.424497e+002
776	0.154955	0.17562	2.5886	3.52348	3.05172	1.81586	2.87213	1.96655	-1.271388e+001	-1.270014e+002	-1.397153e+002
777	0.154955	0.162272	2.5886	3.52348	3.05172	1.87645	2.87213	1.96655	-1.271388e+001	-1.290443e+002	-1.417582e+002
778	0.154955	0.162272	2.5886	3.52348	3.05172	1.87645	2.91771	1.69613	-1.271388e+001	-1.295222e+002	-1.422361e+002
779	0.154955	0.162272	2.5886	3.52348	3.05172	1.87645	3.12489	1.69613	-1.271388e+001	-1.283497e+002	-1.410636e+002
780	0.177359	0.192622	2.5886	3.52348	3.05172	1.87645	3.12489	1.69613	-1.271388e+001	-1.293748e+002	-1.420887e+002
781	0.177359	0.155396	2.66167	3.58657	2.35441	1.87645	3.12773	1.76463	-1.271388e+001	-1.290205e+002	-1.417344e+002
782	0.177359	0.174199	2.55323	3.58657	2.35441	1.87645	3.21076	1.76463	-1.271388e+001	-1.294131e+002	-1.421270e+002
783	0.177359	0.174199	2.55323	3.35729	2.41592	1.87645	3.21076	1.63809	-1.271388e+001	-1.257801e+002	-1.384939e+002
784	0.177359	0.168706	2.54069	2.93157	2.78819	1.87645	3.22215	1.63444	-1.271388e+001	-1.226674e+002	-1.353813e+002
785	0.177359	0.168706	2.64535	2.93157	2.96697	1.87645	3.22215	1.59349	-1.271388e+001	-1.251926e+002	-1.379064e+002
786	0.198315	0.168706	2.555	3.23691	2.96697	1.89676	3.22215	1.59349	-1.271388e+001	-1.283196e+002	-1.410335e+002
787	0.198315	0.168706	2.60059	3.23691	2.96697	1.47569	3.509	1.59349	-1.271388e+001	-1.277139e+002	-1.404277e+002
788	0.198315	0.186796	2.60059	3.43063	3.04697	1.47569	3.509	1.59349	-1.271388e+001	-1.285953e+002	-1.413092e+002
789	0.198315	0.186796	2.60059	2.66726	3.04697	1.47569	3.509	1.59349	-1.271388e+001	-1.288276e+002	-1.415414e+002
790	0.198315	0.189065	2.60059	2.66726	3.04697	1.47569	3.43743	1.59349	-1.271388e+001	-1.283702e+002	-1.410841e+002
791	0.156751	0.146277	2.76506	2.66726	3.04697	1.75313	3.41392	1.59349	-1.271388e+001	-1.265600e+002	-1.392738e+002
792	0.156751	0.190645	2.76506	2.66726	2.94049	1.75313	3.41392	1.59349	-1.271388e+001	-1.246463e+002	-1.373602e+002
793	0.156751	0.190645	2.7876	2.99433	2.94049	1.75313	3.2238	1.68754	-1.271388e+001	-1.225777e+002	-1.352916e+002
794	0.156751	0.195023	2.7876	3.5714	2.94049	1.75313	3.00359	1.68754	-1.271388e+001	-1.253036e+002	-1.380175e+002
795	0.156751	0.187158	2.7876	3.5714	2.94049	1.75313	3.00359	1.68754	-1.271388e+001	-1.246355e+002	-1.373494e+002
796	0.156751	0.175198	2.85218	2.69055	2.94049	1.75313	3.33375	1.68754	-1.271388e+001	-1.238666e+002	-1.365805e+002
797	0.156751	0.175198	2.85218	2.69055	2.94049	1.66895	3.04676	1.68754	-1.271388e+001	-1.226453e+002	-1.353592e+002
798	0.156751	0.175198	2.68694	2.69055	2.94049	1.66895	3.18337	1.68754	-1.271388e+001	-1.224305e+002	-1.351444e+002
799	0.156751	0.175198	2.82071	2.69055	2.94049	1.68215	3.18337	1.68754	-1.271388e+001	-1.224573e+002	-1.351712e+002
800	0.156751	0.158594	2.82071	2.63109	2.94049	1.68215	3.30727	1.68754	-1.271388e+001	-1.239569e+002	-1.366708e+002
801	0.156751	0.158594	2.82071	3.17626	2.94049	1.68215	3.30727	1.68754	-1.271388e+001	-1.224221e+002	-1.351360e+002
802	0.156751	0.158594	2.9898	2.94778	2.94049	1.68215	3.02571	1.68754	-1.271388e+001	-1.224373e+002	-1.351512e+002
803	0.156751	0.158594	2.55033	2.94778	2.94049	1.68215	3.02571	1.68754	-1.271388e+001	-1.222699e+002	-1.349838e+002
804	0.156751	0.172116	2.55033	3.1335	3.08733	1.68215	3.20205	1.67714	-1.271388e+001	-1.226747e+002	-1.353886e+002
805	0.156751	0.161612	2.55033	3.1335	3.08733	1.56234	3.20205	1.67714	-1.271388e+001	-1.223840e+002	-1.350979e+002
806	0.156751	0.180753	2.55033	3.1335	3.08733	1.56234	3.20205	1.78409	-1.271388e+001	-1.232649e+002	-1.359788e+002
807	0.156751	0.161729	2.91655	3.1335	3.08733	1.56234	3.17085	1.78409	-1.271388e+001	-1.228182e+002	-1.355321e+002
808	0.156751	0.161729	2.19094	3.1335	3.08733	1.56234	3.17085	1.53152	-1.271388e+001	-1.271556e+002	-1.398695e+002
809	0.156751	0.173359	2.32398	3.1335	2.87871	1.59592	3.17085	1.53152	-1.271388e+001	-1.255152e+002	-1.382290e+002
810	0.156751	0.173359	3.10909	3.1335	2.87871	1.59592	3.28961	1.47476	-1.271388e+001	-1.252114e+002	-1.379253e+002
811	0.156751	0.182679	3.06088	3.1335	2.87871	1.67245	3.66861	1.47476	-1.271388e+001	-1.247440e+002	-1.374579e+002
812	0.156751	0.160618	3.06088	2.87082	2.87871	1.67245	4.14122	1.47476	-1.271388e+001	-1.315276e+002	-1.442414e+002
813	0.186551	0.160618	3.06088	2.87082	2.87871	1.67245	4.17246	1.16614	-1.271388e+001	-1.323995e+002	-1.451134e+002
814	0.186551	0.178183	2.50391	2.87082	2.87871	1.67245	3.96374	1.2578	-1.271388e+001	-1.290994e+002	-1.418132e+002
815	0.186551	0.169673	2.81043	2.87082	2.87871	1.67245	4.00344	1.2578	-1.271388e+001	-1.284838e+002	-1.411977e+002
816	0.168856	0.169673	2.78749	2.87082	2.87871	1.62818	3.75867	1.2578	-1.271388e+001	-1.278275e+002	-1.405414e+002
817	0.168856	0.169673	2.60197	2.87082	2.87871	1.62818	3.77575	1.2578	-1.271388e+001	-1.279677e+002	-1.406816e+002
818	0.168856	0.132691	2.60197	2.87082	2.87871	1.62818	3.77575	1.48219	-1.271388e+001	-1.290351e+002	-1.417490e+002
819	0.168856	0.132691	2.60197	2.87082	2.87871	1.62818	3.6276	1.48219	-1.271388e+001	-1.277699e+002	-1.404838e+002
820	0.17854	0.150144	2.60197	2.87082	2.87871	1.62818	3.69632	1.48219	-1.271388e+001	-1.259150e+002	-1.386288e+002
821	0.17854	0.149975	2.60197	2.87082	2.87871	1.62818	3.72425	1.34761	-1.271388e+001	-1.271304e+002	-1.398443e+002
822	0.17854	0.165827	2.80112	3.13235	2.87871	1.62818	3.72053	1.34761	-1.271388e+001	-1.256697e+002	-1.383836e+002
823	0.17854	0.165827	2.80112	3.13235	2.87871	1.64156	3.72053	1.34761	-1.271388e+001	-1.255585e+002	-1.382724e+002
824	0.188232	0.158346	2.80112	3.13235	2.87871	1.64156	3.72053	1.57442	-1.271388e+001	-1.270785e+002	-1.397924e+002
825	0.188232	0.157532	2.80112	3.13235	2.84077	1.64156	3.49796	1.57442	-1.271388e+001	-1.245423e+002	-1.372562e+002
826	0.188232	0.184797	2.80112	2.86339	2.84077	1.64156	3.49796	1.55209	-1.271388e+001	-1.246862e+002	-1.374001e+002
827	0.188232	0.184797	2.80112	2.86339	2.84077	1.64156	3.07268	1.55209	-1.271388e+001	-1.256231e+002	-1.383370e+002
828	0.188232	0.184797	2.80112	2.76614	2.84077	1.64156	3.17482	1.66004	-1.271388e+001	-1.238474e+002	-1.365612e+002
829	0.188232	0.184797	2.80112	2.76614	2.84077	1.64156	3.17482	1.66004	-1.271388e+001	-1.238474e+002	-1.365612e+002
830	0.188232	0.158514	2.65998	2.76614	3.03421	1.64156	3.17482	1.76976	-1.271388e+001	-1.242607e+002	-1.369745e+002
831	0.188232	0.158514	2.65998	2.76614	3.03421	1.64156	3.17482	1.74058	-1.271388e+001	-1.239796e+002	-1.366935e+002
832	0.188232	0.158514	2.61112	2.76614	3.03421	1.64156	3.17482	1.66964	-1.271388e+001	-1.239201e+002	-1.366340e+002
833	0.188232	0.158514	2.98797	2.76614	3.03421	1.64156	2.78298	1.82641	-1.271388e+001	-1.252096e+002	-1.379235e+002
834	0.188232	0.195636	2.98797	2.89352	3.03421	1.64156	2.88081	1.78736	-1.271388e+001	-1.249942e+002	-1.377080e+002
835	0.188232	0.195636	2.61296	2.81118	3.03421	1.64156	2.88081	1.75557	-1.271388e+001	-1.252477e+002	-1.379615e+002
