iter	Weibull_scale_IR(1.1)	Weibull_scale_IR(1.2)	Weibull_scale_SR(2.1)	Weibull_scale_SR(2.2)	Weibull_scale_ER(3.1)	Weibull_slope_ER(3.1)	Weibull_scale_ER(3.2)	Weibull_slope_ER(3.2)	LnPrior	LnData	LnPosterior
672	0.191871	0.153825	2.98814	2.90684	2.38036	2.0211	3.03223	1.8432	-1.271388e+001	-1.266954e+002	-1.394093e+002
673	0.191871	0.150318	2.98814	2.90684	2.73683	2.0211	2.91401	1.8432	-1.271388e+001	-1.268363e+002	-1.395502e+002
674	0.191871	0.150318	2.93779	2.90684	2.68874	1.64124	2.91401	1.8432	-1.271388e+001	-1.260558e+002	-1.387697e+002
675	0.191871	0.166889	2.93779	2.93086	2.68874	1.64124	2.96091	1.8432	-1.271388e+001	-1.249676e+002	-1.376815e+002
676	0.191871	0.166889	2.93779	2.93086	3.1546	1.64124	2.96091	1.75241	-1.271388e+001	-1.245451e+002	-1.372589e+002
677	0.191871	0.175891	2.93779	3.34708	3.1546	1.64124	2.85005	1.75241	-1.271388e+001	-1.261187e+002	-1.388325e+002
678	0.191871	0.175891	2.93779	3.49794	3.1546	1.64124	2.902	1.75241	-1.271388e+001	-1.264235e+002	-1.391374e+002
679	0.191871	0.154071	2.93779	3.49794	3.1546	1.64124	2.902	1.75241	-1.271388e+001	-1.270776e+002	-1.397915e+002
680	0.134667	0.154071	2.83034	2.82301	3.1546	1.64124	2.902	1.75241	-1.271388e+001	-1.262638e+002	-1.389777e+002
681	0.134667	0.160689	2.67738	2.82301	3.1546	1.64124	2.902	1.75241	-1.271388e+001	-1.257918e+002	-1.385057e+002
682	0.168142	0.160689	2.67738	2.82301	3.1546	1.64124	2.902	1.75241	-1.271388e+001	-1.235756e+002	-1.362895e+002
683	0.168142	0.160689	2.67738	2.82301	3.1546	1.64124	3.27103	1.52904	-1.271388e+001	-1.242866e+002	-1.370004e+002
684	0.196267	0.1927	2.67738	2.92917	3.1546	1.64124	3.36543	1.52904	-1.271388e+001	-1.267020e+002	-1.394158e+002
685	0.196267	0.1927	2.67738	2.92917	3.1546	1.64124	3.29056	1.52904	-1.271388e+001	-1.268306e+002	-1.395445e+002
686	0.196267	0.1927	2.77067	2.95765	3.1546	1.55267	3.29056	1.59213	-1.271388e+001	-1.255678e+002	-1.382817e+002
687	0.196267	0.186221	2.77067	3.25008	3.1546	1.46187	3.29056	1.59213	-1.271388e+001	-1.259194e+002	-1.386333e+002
688	0.145295	0.186221	2.77067	3.30387	3.1546	1.46187	3.29056	1.73081	-1.271388e+001	-1.254318e+002	-1.381456e+002
689	0.162209	0.158581	2.77067	3.30387	3.15341	1.46187	3.33034	1.48612	-1.271388e+001	-1.250280e+002	-1.377419e+002
690	0.162209	0.16198	2.77067	3.30387	3.15341	1.49605	3.33034	1.48612	-1.271388e+001	-1.244858e+002	-1.371997e+002
691	0.162209	0.16198	2.77067	3.30387	3.15341	1.49605	3.31779	1.69928	-1.271388e+001	-1.237257e+002	-1.364395e+002
692	0.162209	0.16198	2.77067	3.30387	3.15341	1.49605	3.31779	1.76844	-1.271388e+001	-1.249973e+002	-1.377111e+002
693	0.162209	0.16198	2.77067	3.30387	3.15341	1.65338	3.31779	1.51539	-1.271388e+001	-1.243969e+002	-1.371108e+002
694	0.162209	0.18825	2.77067	3.30387	3.07085	1.65338	3.31779	1.51539	-1.271388e+001	-1.240333e+002	-1.367472e+002
695	0.162209	0.195989	2.93659	3.30387	3.07085	1.54888	3.22036	1.51539	-1.271388e+001	-1.255257e+002	-1.382396e+002
696	0.162209	0.195989	2.93659	3.24512	3.07085	1.54888	3.34291	1.67123	-1.271388e+001	-1.244557e+002	-1.371696e+002
697	0.162209	0.195989	2.93659	3.24512	2.84888	1.54888	3.0404	1.66607	-1.271388e+001	-1.250346e+002	-1.377485e+002
698	0.162209	0.198923	2.82632	3.24512	2.84888	1.54888	3.0404	1.81488	-1.271388e+001	-1.246542e+002	-1.373681e+002
699	0.162209	0.202226	2.82632	3.24512	2.84888	1.54888	3.0404	1.81488	-1.271388e+001	-1.250515e+002	-1.377654e+002
700	0.162209	0.17078	2.82632	3.24512	2.84888	1.73836	3.0404	1.81488	-1.271388e+001	-1.212612e+002	-1.339751e+002
701	0.162209	0.17078	2.82632	3.24512	2.84888	1.88886	3.0404	1.81488	-1.271388e+001	-1.227326e+002	-1.354465e+002
702	0.162209	0.17078	2.82632	3.24512	2.84888	1.88886	2.9878	1.81488	-1.271388e+001	-1.225901e+002	-1.353039e+002
703	0.162209	0.199221	2.82632	3.24512	2.7843	1.88886	2.9878	1.81488	-1.271388e+001	-1.235679e+002	-1.362817e+002
704	0.162209	0.171433	2.90166	3.24512	2.7843	1.65259	2.9878	1.68648	-1.271388e+001	-1.226689e+002	-1.353828e+002
705	0.162209	0.171433	2.90166	3.24512	2.7843	1.65259	2.9878	1.68648	-1.271388e+001	-1.226689e+002	-1.353828e+002
706	0.162209	0.171433	2.90166	3.24512	2.7843	1.52231	3.0976	1.68648	-1.271388e+001	-1.245561e+002	-1.372700e+002
707	0.164005	0.159974	2.90166	3.24512	2.7843	1.52231	3.0976	1.68648	-1.271388e+001	-1.248433e+002	-1.375572e+002
708	0.164005	0.1435	3.02435	3.24512	2.7843	1.50856	3.04474	1.68648	-1.271388e+001	-1.275064e+002	-1.402203e+002
709	0.164005	0.1435	2.82594	3.24512	2.7843	1.50856	3.04474	1.68648	-1.271388e+001	-1.268401e+002	-1.395540e+002
710	0.164005	0.147755	2.82594	3.24512	2.7843	1.91175	3.16319	1.68648	-1.271388e+001	-1.236558e+002	-1.363697e+002
711	0.164005	0.162478	2.82594	3.24512	2.7843	1.91175	3.27561	1.68648	-1.271388e+001	-1.229639e+002	-1.356778e+002
712	0.164005	0.162478	2.49152	3.24512	2.7843	1.9206	3.27561	1.61073	-1.271388e+001	-1.235963e+002	-1.363102e+002
713	0.164005	0.162478	2.49152	3.24512	2.50735	1.98955	3.12323	1.72339	-1.271388e+001	-1.229590e+002	-1.356729e+002
714	0.164005	0.162478	2.49152	2.95912	2.50735	1.98955	3.12323	1.5896	-1.271388e+001	-1.238110e+002	-1.365248e+002
715	0.15093	0.160573	2.49152	3.20239	2.50735	1.93112	3.15577	1.5896	-1.271388e+001	-1.243437e+002	-1.370576e+002
716	0.15093	0.160573	2.43772	3.20239	2.50735	1.93112	3.17298	1.67344	-1.271388e+001	-1.238998e+002	-1.366136e+002
717	0.15093	0.160573	2.43772	2.81601	2.50735	1.93112	3.17298	1.67344	-1.271388e+001	-1.242140e+002	-1.369278e+002
718	0.177613	0.160573	2.68036	2.81601	2.50735	1.93112	3.17298	1.65518	-1.271388e+001	-1.233008e+002	-1.360147e+002
719	0.156052	0.157087	2.68036	2.81601	2.50735	1.93112	3.17298	1.65518	-1.271388e+001	-1.232507e+002	-1.359646e+002
720	0.173823	0.157087	2.88017	3.40655	2.50735	1.93112	3.17298	1.65518	-1.271388e+001	-1.239520e+002	-1.366659e+002
721	0.195847	0.157087	2.88017	3.40655	2.50735	1.93112	3.3887	1.65518	-1.271388e+001	-1.269800e+002	-1.396939e+002
722	0.195847	0.143455	2.56793	3.40655	2.50735	1.94551	3.3887	1.65518	-1.271388e+001	-1.285363e+002	-1.412502e+002
723	0.195847	0.173433	2.56793	3.40655	2.50735	1.94551	3.21215	1.65518	-1.271388e+001	-1.255781e+002	-1.382920e+002
724	0.195847	0.156701	2.56793	3.53243	2.52757	1.76359	3.15583	1.65518	-1.271388e+001	-1.283261e+002	-1.410400e+002
725	0.195847	0.156701	2.56793	3.53243	2.47421	1.76359	2.91935	1.65518	-1.271388e+001	-1.312412e+002	-1.439551e+002
726	0.195847	0.151101	2.56793	3.53243	2.47421	1.76359	2.91935	1.67056	-1.271388e+001	-1.314131e+002	-1.441270e+002
727	0.195847	0.155786	2.65547	3.0429	2.47421	1.76359	3.19325	1.67056	-1.271388e+001	-1.274459e+002	-1.401597e+002
728	0.195847	0.139484	2.65547	3.09528	2.47421	1.76359	3.19325	1.67056	-1.271388e+001	-1.294510e+002	-1.421649e+002
729	0.195847	0.139484	2.65547	3.09528	2.9721	1.76359	3.19325	1.59374	-1.271388e+001	-1.272195e+002	-1.399334e+002
730	0.195847	0.130836	2.65547	3.09528	2.9325	1.71696	3.19325	1.72238	-1.271388e+001	-1.278033e+002	-1.405172e+002
731	0.195847	0.132585	3.05522	3.09528	2.9325	1.61969	3.20854	1.72238	-1.271388e+001	-1.284140e+002	-1.411279e+002
732	0.195847	0.137147	2.84147	2.69456	2.9325	1.61969	3.20854	1.72238	-1.271388e+001	-1.278666e+002	-1.405804e+002
733	0.195847	0.144521	2.74018	2.95414	2.9325	1.61969	3.20854	1.60887	-1.271388e+001	-1.255701e+002	-1.382840e+002
734	0.188833	0.137497	2.74018	3.35803	3.00773	1.61969	3.09668	1.69144	-1.271388e+001	-1.261760e+002	-1.388899e+002
735	0.147971	0.137497	2.74018	3.36948	2.79022	1.61969	3.09668	1.81694	-1.271388e+001	-1.267182e+002	-1.394321e+002
736	0.147971	0.138566	2.69316	3.36948	2.79022	1.61969	3.09668	1.78447	-1.271388e+001	-1.262404e+002	-1.389542e+002
737	0.147971	0.17134	2.69316	3.36948	2.79022	1.87756	3.0445	1.78447	-1.271388e+001	-1.228952e+002	-1.356091e+002
738	0.147971	0.17134	2.69316	3.36948	2.79022	1.87756	3.0445	1.78447	-1.271388e+001	-1.228952e+002	-1.356091e+002
739	0.147971	0.17134	2.69316	3.08299	2.84898	1.87756	3.0445	1.78447	-1.271388e+001	-1.226944e+002	-1.354083e+002
740	0.147971	0.17134	2.69316	3.08299	2.84898	1.87756	2.99166	1.74628	-1.271388e+001	-1.227862e+002	-1.355001e+002
741	0.147971	0.17134	2.69316	3.19686	2.84898	1.87756	2.8704	1.87968	-1.271388e+001	-1.230462e+002	-1.357600e+002
742	0.147971	0.17134	2.64179	3.19686	2.84898	1.87756	2.94871	1.65324	-1.271388e+001	-1.245776e+002	-1.372915e+002
743	0.17478	0.17134	2.81539	3.19686	2.97138	1.87756	3.38193	1.65324	-1.271388e+001	-1.257291e+002	-1.384430e+002
744	0.17478	0.17134	2.61739	3.19686	2.37816	2.09321	3.13891	1.65324	-1.271388e+001	-1.238435e+002	-1.365574e+002
745	0.154298	0.17134	2.56677	3.19686	2.29793	2.09321	3.13891	1.65324	-1.271388e+001	-1.253648e+002	-1.380787e+002
746	0.195776	0.17134	2.56677	3.19686	2.29793	2.09321	3.13891	1.65324	-1.271388e+001	-1.273000e+002	-1.400139e+002
747	0.189661	0.17134	2.56677	2.74259	2.46593	2.09321	3.17049	1.61734	-1.271388e+001	-1.254403e+002	-1.381542e+002
748	0.189661	0.148221	2.56677	2.74259	2.46593	2.09321	3.17049	1.61734	-1.271388e+001	-1.267420e+002	-1.394559e+002
749	0.136905	0.149588	2.56677	2.74259	2.46593	2.09321	2.95508	1.78168	-1.271388e+001	-1.266192e+002	-1.393330e+002
750	0.136905	0.149588	2.56677	2.74259	2.46593	2.09321	2.95508	1.78168	-1.271388e+001	-1.266192e+002	-1.393330e+002
751	0.192053	0.149588	2.56677	3.73196	2.46593	2.09321	2.95508	1.78168	-1.271388e+001	-1.290406e+002	-1.417545e+002
752	0.192053	0.149588	2.56677	3.73196	2.46593	2.09321	2.95508	1.78168	-1.271388e+001	-1.290406e+002	-1.417545e+002
753	0.192053	0.173804	2.56677	3.32801	2.46593	2.09321	2.95508	1.78168	-1.271388e+001	-1.250312e+002	-1.377451e+002
754	0.192053	0.173804	3.01689	3.32801	2.46593	2.09321	2.95508	1.9354	-1.271388e+001	-1.262597e+002	-1.389736e+002
755	0.169855	0.155571	3.01689	3.32801	2.46593	2.09321	2.95508	1.86588	-1.271388e+001	-1.244407e+002	-1.371546e+002
756	0.169855	0.155571	3.01689	3.17039	2.46593	2.09321	2.95508	1.76256	-1.271388e+001	-1.239218e+002	-1.366357e+002
757	0.158628	0.155571	2.44619	3.17039	2.46593	2.09321	2.95508	1.76256	-1.271388e+001	-1.241776e+002	-1.368915e+002
758	0.168936	0.153425	2.78446	3.17039	2.46593	1.81568	2.89516	1.76256	-1.271388e+001	-1.252372e+002	-1.379511e+002
759	0.168936	0.153425	2.43289	3.17039	2.46593	1.81568	2.89516	1.76256	-1.271388e+001	-1.262656e+002	-1.389795e+002
760	0.168936	0.153425	2.43289	2.98168	2.46593	1.88666	2.89516	1.76256	-1.271388e+001	-1.252626e+002	-1.379764e+002
761	0.150261	0.153425	2.3684	2.98168	2.46593	1.88666	2.89516	1.76256	-1.271388e+001	-1.261781e+002	-1.388920e+002
762	0.152705	0.179811	2.3684	2.98168	2.68149	1.88666	2.89516	1.76256	-1.271388e+001	-1.236385e+002	-1.363524e+002
763	0.152705	0.183637	2.81905	2.98168	2.68149	1.88666	3.04679	1.76256	-1.271388e+001	-1.217221e+002	-1.344360e+002
764	0.152705	0.190158	3.10286	3.06818	2.68149	1.88666	3.04679	1.76256	-1.271388e+001	-1.232537e+002	-1.359676e+002
765	0.152705	0.187072	3.10286	3.06818	2.68149	2.0408	3.04679	1.76256	-1.271388e+001	-1.248800e+002	-1.375938e+002
766	0.152705	0.170052	3.10286	3.06818	2.68149	1.77326	3.04679	1.76256	-1.271388e+001	-1.225792e+002	-1.352931e+002
767	0.152705	0.170052	3.10286	3.06818	2.68149	1.79296	3.00381	1.76256	-1.271388e+001	-1.224963e+002	-1.352102e+002
768	0.185736	0.170052	3.10286	3.06818	2.68149	1.79296	3.00381	1.76256	-1.271388e+001	-1.232206e+002	-1.359345e+002
769	0.201622	0.170052	3.10286	3.06818	2.68149	1.79296	3.00789	1.76256	-1.271388e+001	-1.251637e+002	-1.378776e+002
770	0.201622	0.170052	3.10286	3.06818	2.68149	1.70893	3.1554	1.76256	-1.271388e+001	-1.262886e+002	-1.390025e+002
771	0.201622	0.170052	3.10164	3.06818	2.68149	1.8766	3.1554	1.76256	-1.271388e+001	-1.255019e+002	-1.382158e+002
772	0.201622	0.170052	3.10164	3.06818	2.68149	1.89082	3.1554	1.76256	-1.271388e+001	-1.255608e+002	-1.382747e+002
773	0.201622	0.185499	3.10164	3.06818	2.68149	1.89082	3.1554	1.76256	-1.271388e+001	-1.260214e+002	-1.387352e+002
774	0.201622	0.185499	3.10164	3.06818	2.68149	1.89082	3.06012	1.76256	-1.271388e+001	-1.256179e+002	-1.383318e+002
775	0.201622	0.185499	2.91614	3.06818	2.68149	1.89082	3.25494	1.76256	-1.271388e+001	-1.260956e+002	-1.388094e+002
776	0.201622	0.154308	2.91614	2.98965	2.68149	1.89082	3.28197	1.76256	-1.271388e+001	-1.267060e+002	-1.394199e+002
777	0.201622	0.178234	2.91614	2.98965	2.36986	1.89082	3.16237	1.76256	-1.271388e+001	-1.286938e+002	-1.414077e+002
778	0.201622	0.17956	2.91614	2.98965	2.36986	1.89082	2.92409	1.93344	-1.271388e+001	-1.289757e+002	-1.416896e+002
779	0.195045	0.17956	2.94703	2.98965	2.36986	1.89082	2.92822	1.93344	-1.271388e+001	-1.281925e+002	-1.409063e+002
780	0.195045	0.202584	2.94703	2.98965	2.36986	1.91217	2.92822	1.93344	-1.271388e+001	-1.298138e+002	-1.425277e+002
781	0.195045	0.191901	2.94703	2.98965	2.51159	1.91217	2.92822	1.93344	-1.271388e+001	-1.260428e+002	-1.387567e+002
782	0.195045	0.193477	2.94703	2.83589	2.51159	1.91217	2.92822	1.93344	-1.271388e+001	-1.265730e+002	-1.392868e+002
783	0.195045	0.184083	2.94703	3.21723	2.51159	2.13425	2.92822	1.93344	-1.271388e+001	-1.264861e+002	-1.392000e+002
784	0.184809	0.184083	2.94703	3.21723	2.51159	2.20901	2.92822	1.93344	-1.271388e+001	-1.265783e+002	-1.392922e+002
785	0.184809	0.15844	2.72575	3.21723	2.51672	1.93647	2.90461	1.93344	-1.271388e+001	-1.238758e+002	-1.365897e+002
786	0.184809	0.167182	2.72575	3.21723	2.51672	1.93647	2.90461	1.93344	-1.271388e+001	-1.235262e+002	-1.362401e+002
787	0.184809	0.167182	2.82115	2.94982	2.51672	1.94853	2.92597	1.86091	-1.271388e+001	-1.229547e+002	-1.356686e+002
788	0.184809	0.167182	2.82115	2.94982	2.51672	1.94853	2.92597	1.86091	-1.271388e+001	-1.229547e+002	-1.356686e+002
789	0.149942	0.167182	2.82115	2.94982	2.61193	1.94853	2.92597	1.86091	-1.271388e+001	-1.220523e+002	-1.347661e+002
790	0.149942	0.167182	2.82115	2.94982	2.61193	1.7927	2.86486	1.86091	-1.271388e+001	-1.224889e+002	-1.352028e+002
791	0.149942	0.179537	2.82115	2.94982	2.61193	1.85892	2.91526	1.86091	-1.271388e+001	-1.221022e+002	-1.348161e+002
792	0.166802	0.162511	2.82115	2.94982	2.65716	1.85892	2.91526	1.86091	-1.271388e+001	-1.214022e+002	-1.341161e+002
793	0.197918	0.162511	2.82115	2.94982	2.65716	1.85892	2.91526	1.79823	-1.271388e+001	-1.239072e+002	-1.366211e+002
794	0.197918	0.162511	2.82115	2.94982	2.65716	1.85892	2.91526	1.79823	-1.271388e+001	-1.239072e+002	-1.366211e+002
795	0.197918	0.162511	2.82115	2.94982	2.65716	1.94489	2.91526	1.79823	-1.271388e+001	-1.242560e+002	-1.369699e+002
796	0.150738	0.162511	2.82115	2.94982	2.65716	1.94489	2.91526	1.79823	-1.271388e+001	-1.222394e+002	-1.349533e+002
797	0.150738	0.191893	2.67895	2.94982	2.65716	1.94489	2.91526	1.79823	-1.271388e+001	-1.230001e+002	-1.357140e+002
798	0.150738	0.144494	2.67895	2.94982	2.65716	1.94489	2.91526	1.85443	-1.271388e+001	-1.237562e+002	-1.364701e+002
799	0.15537	0.149507	2.67895	2.94982	2.65716	1.90668	2.71115	1.97312	-1.271388e+001	-1.234809e+002	-1.361948e+002
800	0.15537	0.163302	3.01459	2.94982	2.65716	1.90668	3.02212	1.97312	-1.271388e+001	-1.247641e+002	-1.374779e+002
801	0.158994	0.163302	3.4147	2.94982	2.65716	1.93711	3.02212	1.70452	-1.271388e+001	-1.256986e+002	-1.384125e+002
802	0.158994	0.163302	3.4147	2.94982	2.65716	1.93711	3.02212	1.70452	-1.271388e+001	-1.256986e+002	-1.384125e+002
803	0.158994	0.171421	3.4147	2.94982	2.65716	1.85761	3.06403	1.70452	-1.271388e+001	-1.251089e+002	-1.378228e+002
804	0.154607	0.171421	3.33506	3.38307	2.65716	1.85761	3.31996	1.57537	-1.271388e+001	-1.258541e+002	-1.385679e+002
805	0.154607	0.180914	2.96097	3.38307	2.65716	1.85761	3.31996	1.57537	-1.271388e+001	-1.234472e+002	-1.361610e+002
806	0.154607	0.18251	2.96097	3.56153	2.4749	2.10857	3.31996	1.64555	-1.271388e+001	-1.260074e+002	-1.387213e+002
807	0.154607	0.18251	2.96097	3.45174	2.4749	2.10857	3.13612	1.75444	-1.271388e+001	-1.248049e+002	-1.375187e+002
808	0.154607	0.18251	2.96097	3.45174	2.4749	2.14857	3.13612	1.75444	-1.271388e+001	-1.251768e+002	-1.378907e+002
809	0.154607	0.168062	2.62131	3.45174	2.4749	2.14857	3.24739	1.75444	-1.271388e+001	-1.255447e+002	-1.382586e+002
810	0.154607	0.168062	2.62131	2.98834	2.72181	1.73582	3.24739	1.75444	-1.271388e+001	-1.226460e+002	-1.353599e+002
811	0.154607	0.157373	2.62131	3.12966	2.72181	1.73582	3.24739	1.75444	-1.271388e+001	-1.230950e+002	-1.358089e+002
812	0.154607	0.157373	2.62131	3.12966	2.72181	1.73582	3.24739	1.75444	-1.271388e+001	-1.230950e+002	-1.358089e+002
813	0.154607	0.162775	2.62131	3.12966	2.54217	1.69994	3.24739	1.66452	-1.271388e+001	-1.251020e+002	-1.378159e+002
814	0.149878	0.171694	2.62131	3.12966	2.97451	1.69994	3.00306	1.66452	-1.271388e+001	-1.226623e+002	-1.353762e+002
815	0.149878	0.196181	2.62131	3.12966	2.97451	1.69994	3.00306	1.66452	-1.271388e+001	-1.240205e+002	-1.367344e+002
816	0.149878	0.196181	2.76739	3.12966	2.97451	1.69994	2.99782	1.66452	-1.271388e+001	-1.239134e+002	-1.366273e+002
817	0.149878	0.196181	2.76739	2.96302	2.98898	1.69994	3.26125	1.5909	-1.271388e+001	-1.237056e+002	-1.364195e+002
818	0.149878	0.156971	2.76739	2.96302	2.98898	1.69994	3.26125	1.5909	-1.271388e+001	-1.228286e+002	-1.355425e+002
819	0.149878	0.156971	2.76739	2.96302	2.98898	1.69994	3.46044	1.5909	-1.271388e+001	-1.235886e+002	-1.363025e+002
820	0.146222	0.156971	2.76739	2.96302	2.98898	1.69994	3.55066	1.5909	-1.271388e+001	-1.247705e+002	-1.374844e+002
821	0.146222	0.162322	2.76739	2.96302	2.98898	1.56918	3.55066	1.5909	-1.271388e+001	-1.246170e+002	-1.373309e+002
822	0.146222	0.183301	2.618	2.47441	2.98898	1.56918	3.55066	1.5909	-1.271388e+001	-1.281042e+002	-1.408180e+002
823	0.146222	0.183301	2.83803	2.40997	3.14956	1.56918	3.60619	1.5909	-1.271388e+001	-1.298375e+002	-1.425514e+002
824	0.146222	0.173297	2.83803	2.40997	2.99228	1.56918	3.41565	1.5909	-1.271388e+001	-1.273136e+002	-1.400275e+002
825	0.146222	0.197878	2.67896	3.6036	2.99228	1.56918	3.15544	1.5909	-1.271388e+001	-1.269699e+002	-1.396838e+002
826	0.162679	0.200354	2.67896	2.81968	2.99228	1.56918	3.31528	1.5909	-1.271388e+001	-1.243122e+002	-1.370261e+002
827	0.162679	0.20665	2.67896	2.81968	2.99228	1.56918	3.31291	1.5909	-1.271388e+001	-1.251298e+002	-1.378437e+002
828	0.177555	0.20665	2.67896	2.9771	2.99228	1.56918	3.37761	1.68204	-1.271388e+001	-1.259905e+002	-1.387044e+002
829	0.181007	0.201121	2.67896	2.9771	2.99228	1.56918	3.37761	1.68204	-1.271388e+001	-1.254937e+002	-1.382076e+002
830	0.182748	0.209093	2.67896	2.9771	2.99228	1.56918	3.47949	1.69866	-1.271388e+001	-1.285533e+002	-1.412672e+002
831	0.182748	0.173139	2.67896	3.02079	2.99228	1.56918	3.47949	1.69866	-1.271388e+001	-1.255190e+002	-1.382329e+002
832	0.182748	0.168582	2.67896	3.02079	2.99228	1.56918	3.47949	1.69866	-1.271388e+001	-1.255236e+002	-1.382375e+002
833	0.182748	0.178037	2.67896	3.04435	2.99228	1.56918	3.35476	1.74052	-1.271388e+001	-1.245644e+002	-1.372783e+002
834	0.182748	0.189407	2.76423	3.04435	3.09451	1.56918	3.35476	1.74052	-1.271388e+001	-1.252179e+002	-1.379318e+002
835	0.172147	0.206859	2.76423	3.04435	3.17113	1.56918	3.22799	1.74052	-1.271388e+001	-1.253223e+002	-1.380362e+002
836	0.172147	0.149786	2.76423	2.78359	3.13818	1.56918	3.22799	1.49966	-1.271388e+001	-1.256701e+002	-1.383840e+002
837	0.185157	0.149786	2.80642	3.34346	3.13818	1.56918	3.43501	1.49966	-1.271388e+001	-1.258656e+002	-1.385794e+002
838	0.185157	0.165704	2.80642	3.34346	3.13818	1.43056	3.34085	1.49966	-1.271388e+001	-1.261375e+002	-1.388514e+002
839	0.187163	0.152494	2.80642	2.8825	3.13818	1.43056	3.34085	1.49966	-1.271388e+001	-1.266734e+002	-1.393873e+002
840	0.187163	0.152494	2.80642	2.8825	3.41118	1.43056	3.52571	1.49966	-1.271388e+001	-1.272004e+002	-1.399143e+002
841	0.15281	0.166891	2.52606	2.8825	3.41118	1.43056	3.52571	1.63018	-1.271388e+001	-1.268666e+002	-1.395805e+002
842	0.15281	0.166891	2.58487	3.31698	3.41118	1.43056	3.37806	1.63018	-1.271388e+001	-1.253714e+002	-1.380853e+002
843	0.15281	0.166891	2.58487	3.31698	3.59661	1.43056	3.37806	1.58058	-1.271388e+001	-1.269786e+002	-1.396925e+002
844	0.15281	0.193719	2.58487	3.08899	3.59661	1.36561	3.37806	1.58058	-1.271388e+001	-1.271670e+002	-1.398809e+002
845	0.15281	0.193719	2.58487	2.9904	3.20609	1.71397	3.37806	1.67874	-1.271388e+001	-1.275062e+002	-1.402201e+002
846	0.15281	0.193719	2.81756	3.17199	3.20609	1.71397	3.37806	1.67874	-1.271388e+001	-1.273784e+002	-1.400923e+002
847	0.15281	0.165439	2.81756	3.17199	3.20609	1.71397	3.37806	1.49949	-1.271388e+001	-1.263606e+002	-1.390745e+002
848	0.15281	0.163189	2.81756	3.17199	3.20609	1.71397	3.37806	1.49949	-1.271388e+001	-1.264335e+002	-1.391474e+002
849	0.15281	0.159077	2.81756	3.17199	3.20609	1.71397	3.37806	1.51988	-1.271388e+001	-1.263696e+002	-1.390835e+002
850	0.15281	0.159077	2.81756	3.56294	3.20609	1.71397	3.43612	1.51988	-1.271388e+001	-1.283364e+002	-1.410503e+002
851	0.15281	0.183744	2.81756	2.61227	3.20609	1.71397	3.20147	1.51988	-1.271388e+001	-1.287714e+002	-1.414852e+002
852	0.188427	0.175451	2.81756	2.61227	3.25352	1.75369	3.20147	1.54122	-1.271388e+001	-1.313394e+002	-1.440533e+002
853	0.188427	0.189392	2.81756	2.66961	3.25352	1.30444	3.3623	1.54122	-1.271388e+001	-1.296340e+002	-1.423479e+002
854	0.181194	0.156053	2.81756	2.66961	3.35689	1.56101	3.3623	1.54122	-1.271388e+001	-1.271976e+002	-1.399115e+002
855	0.181194	0.169315	2.39264	2.84425	3.1837	1.56101	3.3623	1.54122	-1.271388e+001	-1.252219e+002	-1.379357e+002
856	0.174554	0.146485	2.68877	2.84425	3.1837	1.56101	3.3623	1.54122	-1.271388e+001	-1.250136e+002	-1.377275e+002
857	0.174554	0.14728	3.03562	2.84425	3.1837	1.56101	3.57022	1.54122	-1.271388e+001	-1.266113e+002	-1.393252e+002
858	0.174554	0.14728	3.03562	2.84425	3.1837	1.56101	3.5614	1.53028	-1.271388e+001	-1.264933e+002	-1.392072e+002
859	0.152088	0.153422	3.03562	2.84425	3.1837	1.40159	3.5614	1.53028	-1.271388e+001	-1.272991e+002	-1.400130e+002
860	0.152088	0.159116	3.03562	3.37833	3.1837	1.40159	3.07576	1.53028	-1.271388e+001	-1.284446e+002	-1.411585e+002
861	0.152088	0.165706	3.03562	2.89224	3.1837	1.40159	3.07576	1.53028	-1.271388e+001	-1.275343e+002	-1.402482e+002
862	0.152088	0.165356	3.03562	2.89224	3.1837	1.40159	3.07576	1.74201	-1.271388e+001	-1.245948e+002	-1.373087e+002
863	0.152088	0.181073	3.03562	2.89224	3.1837	1.40159	3.07576	1.6758	-1.271388e+001	-1.250347e+002	-1.377486e+002
864	0.152088	0.1705	3.03562	2.89224	3.1837	1.40159	2.87606	1.6758	-1.271388e+001	-1.267248e+002	-1.394387e+002
865	0.152088	0.1705	3.03562	2.89224	3.1837	1.40159	2.87606	1.6758	-1.271388e+001	-1.267248e+002	-1.394387e+002
866	0.152088	0.192034	3.03562	2.92464	3.39468	1.40159	3.02556	1.7146	-1.271388e+001	-1.256707e+002	-1.383845e+002
867	0.152088	0.192034	3.03562	3.31494	3.17075	1.40159	3.02556	1.7146	-1.271388e+001	-1.260429e+002	-1.387568e+002
868	0.180826	0.192034	3.03562	3.31494	3.19356	1.40159	3.25025	1.7146	-1.271388e+001	-1.267312e+002	-1.394451e+002
869	0.180826	0.192034	2.91188	3.31494	3.19356	1.40159	3.25025	1.7146	-1.271388e+001	-1.262090e+002	-1.389229e+002
870	0.180826	0.192034	2.91188	2.81466	3.19356	1.63893	2.77491	1.7146	-1.271388e+001	-1.280384e+002	-1.407523e+002
871	0.180826	0.196477	2.91188	2.81466	2.96988	1.63893	2.80738	1.80883	-1.271388e+001	-1.247210e+002	-1.374349e+002
